chunk_id,source_id,url,title,magazine,date,chunk,token_count
9b07c121ab043f9164386f9bec3875cde34a1d464e2dd75e17f1d70723583076_1271_1275,9b07c121ab043f9164386f9bec3875cde34a1d464e2dd75e17f1d70723583076,https://www.nucnet.org/news/hyundai-is-right-choice-to-build-kozloduy-7-and-8-ap1000-reactors-says-former-energy-minister-2-4-2024,"Hyundai Is Right Choice To Build Kozloduy-7 And -8 AP1000 Reactors, Says Former Energy Minister",NucNet,1709164800000,"“In fact, we just supported a nuclear project in December last year with €145 million to facilitate the construction of Europe’s first tritium removal facility in Romania, thereby reducing radioactive waste and greatly enhancing health and safety,” the EIB spokesperson added.  Historically, the EIB has had a lending policy which is supportive to nuclear power, but it did not invest in it, as its shareholders, countries like Germany and France, have opposite opinions, Kovachev noted. “In recent press reports, the EIB spoke about funding SMRs [small modular reactors] only for now, but Bulgaria, Romania and the Czech Republic are interested to get financing for their NPPs, regardless of their reactor type choice,” said Kovachev. Kozloduy is Bulgaria’s only commercial nuclear power station. There are two 1,000-MW Russia-designed VVER units already in operation at the site and four older VVER units that have been permanently shut down. According to the International Atomic Energy Agency, Kozloduy’s two operating units provide about a third of the Bulgaria’s electricity generation. Bulgaria is planning to build two AP1000 nuclear plants at the existing Kozloduy site. Courtesy KNPP. ",264
53e273eda10641464a9cd6358018fc46be5ebbd0b8a6906f167c135957aadcd3_1276_1284,53e273eda10641464a9cd6358018fc46be5ebbd0b8a6906f167c135957aadcd3,https://www.nucnet.org/news/khnp-centrus-sign-letter-of-intent-to-strengthen-fuel-supply-2-3-2024,"KHNP, Centrus Sign Letter Of Intent To Strengthen Fuel Supply",NucNet,1709078400000,"South Korea wants to diversify its supply of enriched uranium South Korean nuclear power company Korea Hydro & Nuclear Power (KHNP) and Centrus Energy Corp, a US-based nuclear fuel and services supplier, signed on 26 February a letter of intent in Washington DC to “to ensure stable nuclear fuel supply,” the two companies said in a statement. The letter of intent, “based on the memorandum of understanding (MOU) signed last April 2023” by the two companies “outlines substantive business objectives to enhance uranium resource security and nuclear cooperation between KHNP and Centrus”,the two companies said in the statement. Through the letter of intent, KHNP “aims to diversify the supply of enriched uranium used as nuclear fuel to enhance fuel supply stability.  Additionally, KHNP expects to strengthen nuclear cooperation between South Korea and the US by establishing strategic relationships with Centrus, which is working to re-establish a robust uranium enrichment capacity in the United States, the two companies added. Centrus noted in the statement that it is the only company in the US to have obtained a production licence from the US Nuclear Regulatory Commission for high-assay low-enriched uranium (Haleu), which is used as fuel for many advanced reactors and small modular reactors (SMRs). In November 2023, Centrus succeeded in the initial production of 20 kg of Haleu at its facility in Piketon, Ohio, “demonstrating its technological and production capabilities for the US Department of Energy.  As a result of cooperation with Centrus, KHNP has opened the possibility of securing fuel for future reactors as well as for existing commercial reactors”, the two companies added in the statement. Through the signing of the letter of intent, the two companies will also “engage in concrete discussions regarding stable nuclear fuel supply and plan to continue exploring business opportunities in the nuclear sector by expanding the future nuclear fuel supply chain”, they also said in the statement. ",398
53e273eda10641464a9cd6358018fc46be5ebbd0b8a6906f167c135957aadcd3_1285_1285,53e273eda10641464a9cd6358018fc46be5ebbd0b8a6906f167c135957aadcd3,https://www.nucnet.org/news/khnp-centrus-sign-letter-of-intent-to-strengthen-fuel-supply-2-3-2024,"KHNP, Centrus Sign Letter Of Intent To Strengthen Fuel Supply",NucNet,1709078400000,"In November 2023, Centrus succeeded in the initial production of 20 kg of Haleu at its facility in Piketon, Ohio. Courtesy Centrus. ",33
f7c6540739fe33943b988fd8b4f2449329f1a1cdb5f95bddca10395c84a139d3_1286_1294,f7c6540739fe33943b988fd8b4f2449329f1a1cdb5f95bddca10395c84a139d3,https://www.nucnet.org/news/gov-t-exploring-plans-to-reduce-regulatory-burdens-for-new-nuclear-2-3-2024,Gov’t Exploring Plans To Reduce Regulatory Burdens For New Nuclear,NucNet,1709078400000,"Ministers says consenting and licensing of reactors must be speeded up The UK government exploring the potential for reducing regulatory burdens for the construction of new nuclear power stations as it pushes ahead with its ambition to deploy up to 24 GW of nuclear power by 2050.  Minister for nuclear Andrew Bowie told MPs on 27 February that the government wants to speed up the consenting and licensing of new nuclear power stations without impacting safety, security or environmental protections. “We are also looking to introduce a range of other streamlining measures, including the action plan for reform, which sets out reforms to the nationally significant infrastructure projects regime,” Bowie told a debate on new nuclear in parliament’s lower house, the House of Commons. Bowie was asked to confirm that land next to the Sellafield nuclear site in northwest England will be made available for new nuclear. Conservative MP Trudy Harrison, who represents the Sellafield area, said: “More specifically, will enough land be made available to accommodate two 470 MW Rolls-Royce power stations and their ancillary buildings and spaces?” In response, Bowie confirmed that the land, near Sellafield at Moorside, “is indeed a candidate for new nuclear” and it is one of a number of potential sites for hosting civil nuclear projects.  “Great British Nuclear is currently running a competitive process to select those small modular reactor technologies best able to facilitate operational projects in the 2030s.  “That said, the project needs to run its course, and I know [you] will understand that no decision on sites has yet been made.” Bowie also confirmed that the Oldbury nuclear site in southwest England is a candidate for new nuclear, and one of a number of potential sites that could host civil nuclear projects.  ",364
f7c6540739fe33943b988fd8b4f2449329f1a1cdb5f95bddca10395c84a139d3_1295_1297,f7c6540739fe33943b988fd8b4f2449329f1a1cdb5f95bddca10395c84a139d3,https://www.nucnet.org/news/gov-t-exploring-plans-to-reduce-regulatory-burdens-for-new-nuclear-2-3-2024,Gov’t Exploring Plans To Reduce Regulatory Burdens For New Nuclear,NucNet,1709078400000,"Bowie said economies of scale offered by SMRs are “one of the huge benefits, along with many others”. He said the government is running a selection programme and supporting exports from the UK and across the world so that other countries can “join us on our nuclear journey, investing in small modular, advanced modular and gigawatt-scale projects over the next few years”. In January the government announced what it called the biggest expansion of nuclear power for 70 years, with a nuclear roadmap setting out how the UK will quadruple nuclear power generation to up to 24 GW by 2050, up from about 5.8 GW today. Two EPR nuclear plants are under construction in the UK at Hinkley Point C.Courtesy EDF Energy. ",154
4754e12de017ad436066ddbdc42a4e959c144ba10f71a08003d374b13e02338a_1298_1302,4754e12de017ad436066ddbdc42a4e959c144ba10f71a08003d374b13e02338a,https://www.nucnet.org/news/government-planning-larger-participation-to-offset-market-uncertainties-2-1-2024,Government Planning Larger Participation To Offset Market Uncertainties,NucNet,1708905600000,"DESNZ expects to receive bids this month into SMR tender from shortlisted companies    The UK government is planning to play a larger role in the country’s nuclear power industry in order to offset uncertainties in the energy market, Chris Heffer, the director of nuclear power at the country’s department of energy security and net zero (DESNZ), said at an industry event on 23 February. Heffer cited as evidence of this commitment the government’s investment of around €4.10bn (£3.50bn, $4.45bn) in the planned 3,260-MW Sizewell C nuclear plant in eastern England, the ongoing competition organized by DESNZ to select at least one small modular reactor (SMR) design for deployment in the UK by the early 2030s and investment through the government’s future nuclear enabling fund (FNEF) in enhancing fuel fabrication and uranium conversion capacity in the UK. Sizewell C is currently 51% owned by the UK government and 49% owned by French state nuclear power company EDF. The plant will comprise two 1.6-GW French EPR reactors and be built on a site adjacent to the existing 1,250-MW Sizewell B pressurised water reactor (PWR), the only PWR in the UK.   Heffer said that “We expect a Final Investment Decision (FID) on Sizewell C by the end of this year,” adding that the country already had a “fuel manufacturing and production site in Springfields” outside Preston in northern England, owned by Westinghouse, where the government had already invested €15, 2 million (£13 million) from the FNEF to help develop uranium conversion capacity at the Springfields facility. ",353
4754e12de017ad436066ddbdc42a4e959c144ba10f71a08003d374b13e02338a_1303_1311,4754e12de017ad436066ddbdc42a4e959c144ba10f71a08003d374b13e02338a,https://www.nucnet.org/news/government-planning-larger-participation-to-offset-market-uncertainties-2-1-2024,Government Planning Larger Participation To Offset Market Uncertainties,NucNet,1708905600000,"Heffer added that the creation of the Great British Nuclear (GBN) government-owned entity to oversee the SMR competition and the government’s investment in Sizewell C demonstrate “a stronger role for the government in the UK nuclear sector. Energy security is also security for the UK.” He also said that “building a coherent system is the UK government approach [to the nuclear energy industry] rather than bits here and there.” He implied that currently the UK has got a system with bits here and there unlike the French one, but this is now changing.  Heffer also noted that high assay low enriched uranium (Haleu) would be an “important addition to the market and that there are some [important] commercial or technological decisions” to soon be made on Haleu. Speaking during the same event on 23 February, Guy Esnouf, GBN’s director of communications, said that GBN has a “role on the planning, regulations and siting” of SMRs in the UK, through its oversight of the SMR competition.  Esnouf also said that GBN was “putting the contract together” to select at least one SMR design for deployment in the UK, and that GBN would also “set up development companies” to establish and construct SMRs in the UK, using the designs selected in the competition.  He added that the UK government and GBN hoped that an FID would be made on the first SMR to be deployed in the UK by 2029.  “The key timeline is FID by the end of 2029, that is really important, this is urgent,” Esnouf said.  GBN is working on SMR siting “during the first half of 2024, we will look to find and purchase sites or the reactor developers will develop their own sites. We are looking at sites and are focused on areas with nuclear experience,” Esnouf noted.  ",391
4754e12de017ad436066ddbdc42a4e959c144ba10f71a08003d374b13e02338a_1312_1319,4754e12de017ad436066ddbdc42a4e959c144ba10f71a08003d374b13e02338a,https://www.nucnet.org/news/government-planning-larger-participation-to-offset-market-uncertainties-2-1-2024,Government Planning Larger Participation To Offset Market Uncertainties,NucNet,1708905600000,"GBN would “look to place at least one or two SMRs at sites” that it selected for deployment, but GBN and the UK government really “want to build a fleet of SMRs” according to Esnouf.  “We need to take advantage of modularity to get quicker and more reliable development” of SMRs, Esnouf also said.  “We need to learn how to build a fleet and need to go beyond one or two sites,” he added.  In the second half of last year, the UK government has selected six SMR companies to continue to the next phase of a competition to design and build small modular reactors. These companies include EDF, GE-Hitachi Nuclear Energy, Holtec Britain, NuScale Power, Rolls-Royce SMR and Westinghouse Electric Company UK.  The next bid expected, but not confirmed, as early as end of this month will secure the second round of the pre-selection process.  The DESNZ had said at the first selection round that the designs were “the most able to deliver operational SMRs by the mid-2030s”. The UK wants new nuclear to play role in its future net-zero energy transition as its ageing reactor fleet is preparing for retirement over the next decade. ",261
adfe9ca103f9c4e23d18c2be172034d992ebf18429e3bf69d8a65bd35aca5505_1320_1329,adfe9ca103f9c4e23d18c2be172034d992ebf18429e3bf69d8a65bd35aca5505,https://www.nucnet.org/news/westinghouse-to-evaluate-ap1000-reactor-technology-for-ambitious-new-nuclear-programme-2-4-2024,Westinghouse To Evaluate AP1000 Reactor Technology For ‘Ambitious’ New Nuclear Programme,NucNet,1708560000000,"Dutch government has chosen Borssele site as preferred location for two new reactors US-based Westinghouse Electric Company has signed a contract with the Dutch government to conduct a technical feasibility study assessing the deployment of AP1000 reactors in support of the Netherlands’ nuclear new-build strategy. Westinghouse said in a press release the study will evaluate deployment of two AP1000 nuclear reactors at the Borssele nuclear power station.  Borssele, in the province of Zeeland in the southwest of the Netherlands, is the country’s only commercial nuclear power station. It has a single 482-MW pressurised water reactor unit that began commercial operation in 1973. Michel Heijdra, director-general for climate and energy at the Dutch Ministry of Economic Affairs and Climate, signed the contract with Westinghouse with the company’s senior vice-president of energy systems commercial operations, Elias Gedeon. According to Westinghouse, the technical feasibility study represents a significant step forward in the Netherland’s ambitious strategy to achieve carbon neutrality by 2050, aligning with the European Union's climate goals and the Dutch commitment to carbon-neutral electricity production by 2035. Westinghouse energy systems president David Durham said the study is a “preliminary yet crucial” phase to deliver advanced, Generation III+ reactor technology. According to Westinghouse, the AP1000 reactor is the only operating Generation III+ reactor with fully passive safety systems, modular construction design and the smallest footprint per MW on the market.  In the US, at the Vogtle site in Georgia, one AP1000 unit achieved commercial operation in July 2023 and is producing power for the grid, while a second unit recently achieved initial criticality with commercial operation projected during the second quarter of 2024.  Four AP1000 reactors – two at Sanmen and two at Haiyang – are operating in China with eight additional reactors under construction.  ",390
adfe9ca103f9c4e23d18c2be172034d992ebf18429e3bf69d8a65bd35aca5505_1330_1335,adfe9ca103f9c4e23d18c2be172034d992ebf18429e3bf69d8a65bd35aca5505,https://www.nucnet.org/news/westinghouse-to-evaluate-ap1000-reactor-technology-for-ambitious-new-nuclear-programme-2-4-2024,Westinghouse To Evaluate AP1000 Reactor Technology For ‘Ambitious’ New Nuclear Programme,NucNet,1708560000000,"Poland has chosen the AP1000 reactor for its nuclear energy programme, Ukraine has made firm commitments for nine AP1000 units and Bulgaria selected the AP1000 technology for two units at the Kozloduy nuclear site. The technology is also under consideration at multiple other sites in Central and Eastern Europe, the United Kingdom, India and North America, Westinghouse said. In December 2022 the Dutch government chose the Borssele site as its preferred location for the proposed construction of two new nuclear power reactor units. The government said the units should be deployed by 2035, each have a capacity of between 1,000 MW and 1,650 MW, and use Generation III+ reactor technology. Energy minister Rob Jetten said in June the Netherlands was talking to “three potential and interested suppliers” to build two new nuclear power plants, according to Dutch news agency ANP. Reports in the Netherlands said the three were Westinghouse, the French state-owned company EDF and South Korea’s Korea Hydro & Nuclear Power (KHNP). There was no mention of two other major nuclear plant suppliers – Russia’s state corporation Rosatom and China’s state-owned China National Nuclear Corporation. Michel Heijdra (left), director-general for climate and energy at the Dutch Ministry of Economic Affairs and Climate, signed the contract with Westinghouse’s senior vice-president of energy systems commercial operations, Elias Gedeon. ",293
3a5dc421b8f47bcd3511effadd67b2392049fe33199b869358768e35274bd78e_1336_1344,3a5dc421b8f47bcd3511effadd67b2392049fe33199b869358768e35274bd78e,https://www.nucnet.org/news/parliamentary-committee-calls-for-urgent-decision-from-uk-on-nuclear-sites-2-3-2024,Parliamentary Committee Calls For Urgent Decision From UK On Nuclear Sites,NucNet,1708473600000,"Lack of clarity from London is ‘hindering decisions’ on future of Wylfa and Trawsfynydd A decision by the UK government on the future of nuclear development in the UK, and in particular the future of the sites at Wylfa and Trawsfynydd in north Wales, is urgently needed, a Welsh parliamentary committee has said. The Economy, Trade and Rural Affairs Committee said in a report that a positive decision for Welsh nuclear sites will create the conditions for business confidence, directing government funding and focus, building resilient supply chains and upskilling the workforce.  It called on the UK government to set out when it will confirm the designated sites for future nuclear projects, the kinds of technology to be deployed, and the timeframes for implementation. The committee said: “New nuclear offers huge economic opportunities for the Welsh economy, but the lack of clarity is hindering efforts to build up the necessary skills base with scale and pace, and risks the loss of an existing skilled workforce that can be directed toward careers in nuclear energy.  “A clear and phased programme of work is needed to drive the necessary skills development, as well as to identify the opportunities for a Welsh workforce to benefit from involvement in both SMR and large-scale nuclear projects.” The committee is calling for the UK government to decide on the future of Wylfa and Trawsfynydd urgently, especially since the civil nuclear roadmap published in January did not mention either site and so uncertainty remains. The roadmap set out plans for what it claims will be Britain’s biggest nuclear power expansion in 70 years with the possible construction of about 11 new reactors by 2050 – enough to meet a quarter of the national electricity demand. Nuclear energy is largely a reserved matter, which means it is dealt with by central government in London and not by the Welsh government. ",382
3a5dc421b8f47bcd3511effadd67b2392049fe33199b869358768e35274bd78e_1345_1354,3a5dc421b8f47bcd3511effadd67b2392049fe33199b869358768e35274bd78e,https://www.nucnet.org/news/parliamentary-committee-calls-for-urgent-decision-from-uk-on-nuclear-sites-2-3-2024,Parliamentary Committee Calls For Urgent Decision From UK On Nuclear Sites,NucNet,1708473600000,"The committee’s report urges the Welsh government to be ready to ensure there are maximum benefits to the Welsh economy if the decision to go ahead with nuclear in north Wales is made. Committee chair Paul Davies said the history – and potential future – of the north Wales nuclear industry is huge. The industry is already a big local employer, and this could be even larger. “This is why we are calling on the UK government to make an urgent decision on the two sites so that the people of north Wales can get clarity on what the future holds for them. “Both the Wylfa and Trawsfynydd have the potential to rejuvenate the north Wales economy if they are chosen for nuclear investment, but we also need the Welsh government to step up to make sure that this potential investment is successful. He called for the Welsh government to start work now, making sure that the workforce is skilled, specialised and ready so that the new opportunities can benefit local people. The London-based Nuclear Industry Association welcomed the report.  Chief executive Tom Greatrex said: “This report makes it abundantly clear that new nuclear projects can have a hugely positive impact on the Welsh economy.  “To get these projects going and to provide clarity, urgent decisions are now needed on siting and technology selection, to give Wales the best opportunity to benefit from this huge opportunity.” The UK government is reported to be in talks to take control of the Wylfa site. According to press reports, state-owned Great British Nuclear is in early-stage discussions with Hitachi, owner of the land in Anglesey, an island off north Wales, to buy the site with a view to finding a new private sector partner to develop a station there. The future of the site has been uncertain since Hitachi abandoned plans to build a new reactor there in January 2019 after failing to strike a financial agreement with the British government. ",393
3a5dc421b8f47bcd3511effadd67b2392049fe33199b869358768e35274bd78e_1355_1361,3a5dc421b8f47bcd3511effadd67b2392049fe33199b869358768e35274bd78e,https://www.nucnet.org/news/parliamentary-committee-calls-for-urgent-decision-from-uk-on-nuclear-sites-2-3-2024,Parliamentary Committee Calls For Urgent Decision From UK On Nuclear Sites,NucNet,1708473600000,"The Japanese industrial group eventually wrote off £2.1bn (€2.4bn, $2.6bn) on the project. It also stopped work at a second site in Oldbury, South Gloucestershire. The Wylfa site has been valued at £200m, according to the Financial Times, which first reported the talks between Hitachi and GBN. Wylfa is home to two gas-cooled Magnox plants that were permanently shut down in 2012 and 2015 and is seen as suitable site for large reactors or a small modular reactors (SMRs). Trawsfynydd is in the Snowdonia National Park in north Wales. It has two Magnox units that were permanently shut down in 1991. Last year the government-owned company behind plans to develop Trawsfynydd said the site could be suitable for a range of SMR technologies with the potential to generate up to 1 GW of electricity. The Trawsfynydd nuclear site is in the Snowdonia National Park in north Wales. Courtesy NDA. The future of the Wylfa site has been uncertain since Hitachi abandoned plans to build a new reactor there in January 2019. ",245
d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3_1362_1369,d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3,https://www.nucnet.org/news/nuclear-group-calls-for-life-extensions-despite-government-s-commitment-to-closure-plan-2-4-2024,Nuclear Group Calls For Life Extensions Despite Government’s Commitment To Closure Plan,NucNet,1707955200000,"‘Existing plants could work for another 30 years without much investment,’ Foro Nuclear head Ignacio Araluce tells NucNet The Spanish government’s plan to close all of the country’s seven nuclear reactors, starting with the closure of four units between 2027 and 2030, remains in place, but Ignacio Araluce, the president of Foro Nuclear, the country’s nuclear power association, told NucNet on 14 February that he would like to see the lives of the existing units extended to at least 50 years of operations. “We want to extend the existing seven units to 50 years as they all have level 1 WANO [World Association of Nuclear Operators] certification due to their excellent technology, meeting post-Fukushima standards”, he said. “The existing plants could work for another 30 years without much investment as every unit has been investing €30 million a year,” Araluce added.  This means that “by spending €200 million a year, all seven plants can continue for another 20-30 years and this is the cheapest option for Spain to sustain the country’s energy security, while reducing carbon emissions.”   In 2023, Spanish reactors generated over 20% of the country’s electricity consumption, and managed to prevent around 20 million tonnes of carbon dioxide emissions, according to Foro Nuclear data from January.  Thus, the Spanish reactors in operation have once again proven that they are essential to guarantee electricity supply by operating in a constant and stable manner, practically 90% of the hours of the year, Foro Nuclear said “The governmental [2030 national energy and climate] plan is still to shut down nuclear power plants and replace their capacity with gas and renewables, and with this we are changing the whole structure of electricity generation in Spain in the face of global warming,” Araluce noted.   ",378
d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3_1370_1378,d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3,https://www.nucnet.org/news/nuclear-group-calls-for-life-extensions-despite-government-s-commitment-to-closure-plan-2-4-2024,Nuclear Group Calls For Life Extensions Despite Government’s Commitment To Closure Plan,NucNet,1707955200000,"A major consideration for the nuclear power industry in Spain is the cost of the Spanish nuclear reactor closure process, which the government has said will be based on the “polluter pays principle”. “We are suffering pressure with taxes for a long time, as the government is putting pressure on the nuclear power industry,” said Araluce.   “We pay €18 /MWh and an extra €8/MWh for the final closure of the stations and management, which adds up to a cost of €25-26/MWh for production”, he added.   This is “difficult to continue, so we have had a battle on that with consecutive governments to reduce these taxes. And those taxes were on the top of the costs of the war In Ukraine”. The estimated cost of dismantling the seven reactors and managing long-term waste has risen to €20.2bn, from a 2022 estimate of €19.2bn. At present, the nuclear waste disposal fund managed by waste disposal agency Enresa to finance the closures and storage sites is valued at €7.3bn.   The 2030 national energy and climate plan takes into account the nuclear closure plan agreed in 2019 between Enresa and plant operators Iberdrola, Endesa and Naturgy. The country’s seven operating reactors have a combined capacity of 7,399 MW and the closure programme will start with the shutting of the 1,049-MW Almaraz-1 unit. Dismantling of each reactor will start three years after each unit’s permanent closure, according to the plan. In support of this plan, the government approved on 28 December a revision of its nuclear waste programme. The seventh general plan for radioactive waste has been the first since a 2015 update and is the first to include a consultation phase, as well as environmental and strategic evaluation, according to the Spanish government.  ",389
d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3_1379_1388,d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3,https://www.nucnet.org/news/nuclear-group-calls-for-life-extensions-despite-government-s-commitment-to-closure-plan-2-4-2024,Nuclear Group Calls For Life Extensions Despite Government’s Commitment To Closure Plan,NucNet,1707955200000,"Araluce said that “the Spanish parliament is almost equally divided about the future of nuclear power in Spain and for now the decision is in the hands of the government”. This is despite the recent official categorisation at EU level and internationally of nuclear power as a clean energy source.    However, public opinion in Spain is changing consistently in favour of nuclear power, according to Araluce.       “We have seen more pressure from media and thinkthanks against the nuclear plants’ closure”, he said.   A “new Servantes Institute poll from January said that the support has risen from 30% to nearly 50%, so the public support for nuclear power is better”.  Also, “80-90% of the media and thinktanks support the continuation of nuclear, or at least the continuation of the existing seven plants”. The problem is the government, the stability of which is weak, he added. The government may not finish its current term of office, that runs until 2027, and European elections in June could also affect Spanish politics, with possible governmental reshuffles, Araluce noted.    “The solution is difficult, but we are not losing hope,” he said. According to Araluce, the nuclear power industry may get support from industrial electricity users, as they will in the future demand to use clean energy as supposed to the proposed replacement mix of gas and renewable power.    “The future of SMRs [small modular reactors] is brilliant, but the electrical companies [in Spain] are not interested at all as we battle for the units we have”, Araluce also said.  ",329
d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3_1389_1399,d2d9ac47405929283f61770d0d9f93fa65dfce1fde74d81fe6d109cb44cf67d3,https://www.nucnet.org/news/nuclear-group-calls-for-life-extensions-despite-government-s-commitment-to-closure-plan-2-4-2024,Nuclear Group Calls For Life Extensions Despite Government’s Commitment To Closure Plan,NucNet,1707955200000,"In the absence of an interest in the country in SMRs or large new nuclear units, some Spanish nuclear companies are instead exporting technologies and providing nuclear fuel services, as well as large components, as an avenue for their businesses to develop, according to Araluce. He cited Equipos Nucleares, Enusa and companies such as Idom and Empresarios Agrupados, among others, as examples of this trend.  Nuclear plants will begin shutting down from 2027. Four of Spain’s seven nuclear reactors are scheduled to close by the end of 2030, representing around 4 GW of capacity. As of 2020, three nuclear units have been permanently shut down: Vandellos-1 in 1990, Jose Cabrera in 2006 and Santa Maria de Garona in 2012. Almaraz-1: November 2027 Almaraz-2: October 2028 Asco-1: October 2030 Cofrentes: November 2030 Asco-2: September 2032 Vandellos-2: February 2035 Trillo-1: May 2035 Almaraz-1 is the first nuclear plant scheduled for closure. Courtesy Foro Nuclear. Ignacio Araluce says all seven nuclear plants in Spain could continue to operate for at least 20 to 30 years. Courtesy Foro Nuclear. ",273
67b5262400d8c28ca0406377ad22e604ccf873711af7c9954f3d384197e1841e_1400_1407,67b5262400d8c28ca0406377ad22e604ccf873711af7c9954f3d384197e1841e,https://www.nucnet.org/news/african-nation-aims-to-choose-reactor-technology-this-year-but-warns-of-financing-challenges-2-4-2024,"African Nation Aims To Choose Reactor Technology This Year, But Warns Of Financing Challenges",NucNet,1708041600000,"‘We are almost at the stage where a decision is to be taken,’ head of project company tells NucNet Ghana is aiming to choose a technology provider for a proposed first nuclear power station in 2024 and is already carrying out a series of studies at a preferred site, although financing remains a “major challenge”, Stephen Yamoah, executive director of the state-owned project company, told NucNet. Yamoah said Nuclear Power Ghana’s (NPG) preferred location for the West African country’s first nuclear plant is Atuapim/Nsuban, in the Western Region of the country, while a backup location is Obotan, in Central Region. NPG was set up in 2018 to be responsible for Ghana’s ambitious nuclear new-build project. Yamoah said preliminary studies have been carried out leading to the identification of the preferred and backup sites. However, detailed site studies are yet to carried out at Nsuban, a coastal location, including an environmental impact assessment, ecological studies, seismic studies, and geotechnical studies. In July 2022, the country’s president Nana Addo Dankwa Akufo-Addo approved the inclusion of nuclear technology in the country’s power generation mix and the country’s nuclear power programme. In 2021, Ghana issued a request for information (RFFI) to five reactor technology countries: US, Russia, South Korea, France, and China and received 15 responses comprising of six large reactor technology and nine SMR technology for the first new-build project. According to Yamoah, in 2023 Ghana issued a follow-up request for further information to five reactor technology vendors among the fifteen and invited them to Ghana for discussions and a tour of the preferred site. “All that was very fruitful. We are almost at the stage where a decision is to be taken,” said Yamoah. ",387
67b5262400d8c28ca0406377ad22e604ccf873711af7c9954f3d384197e1841e_1408_1418,67b5262400d8c28ca0406377ad22e604ccf873711af7c9954f3d384197e1841e,https://www.nucnet.org/news/african-nation-aims-to-choose-reactor-technology-this-year-but-warns-of-financing-challenges-2-4-2024,"African Nation Aims To Choose Reactor Technology This Year, But Warns Of Financing Challenges",NucNet,1708041600000,"But he said financing for Ghana’s first nuclear plant remains a “major challenge”.  “If we are unable to find a way around the financing, then that is what is going to prolong the project.” Yamoah said Ghana is considering a number of financing methods.  Yamoah confirmed that initial offers received from “almost all” technology vendors included proposals on the financial aspects of the new-build project.  “Almost all of them [vendors] are proposing ‘EPC plus F’ [engineering, procurement, construction and financing] indicating what they can provide in the form of a loan, for example covering up to 85% of the project cost with Ghana providing the remaining 15%.” “A key influencer with respect to the final decision is going to be that of financing,” he said. Yamoah said Ghana is considering an alternative financing method using a public-private partnership with large industrial clients which would potentially consume electric power generated by the facility. Those industries include bauxite mining and aluminum processing. Nuclear could also be used for desalination and the production of clean hydrogen. A 2015 nuclear roadmap gave 2030 as a target date for deploying a pilot nuclear power station. Yamoah said a new target date is likely to be decided on after a technology vendor is chosen and initial planning work carried out. “Having a strategic partner is very critical for moving forward, and therefore, the longer it takes us to reach that decision, the further the project will go beyond 2030,” Yamoah said. Asked about the potential role of small modular reactors in Ghana, Yamoah said large units of 1,000 MW and above might bring challenges for Ghana’s grid.  “We did an initial study with respect to our transmission system, and we need roughly about $800m to improve it in order for it to pick up a large reactor,” said Yamoah. ",387
67b5262400d8c28ca0406377ad22e604ccf873711af7c9954f3d384197e1841e_1419_1426,67b5262400d8c28ca0406377ad22e604ccf873711af7c9954f3d384197e1841e,https://www.nucnet.org/news/african-nation-aims-to-choose-reactor-technology-this-year-but-warns-of-financing-challenges-2-4-2024,"African Nation Aims To Choose Reactor Technology This Year, But Warns Of Financing Challenges",NucNet,1708041600000,"There are over 80 SMRs designs under development, according to the International Atomic Energy Agency. Proponents say smaller reactor units could be more suited to frail African electricity grids. Political, geopolitical and bilateral relationship factors will also have an impact on a final decision, Yamoah said. He said the country should not drag its feet on taking a decision because the training of a specialised workforce will depend on the technology to be deployed.  “In terms of human capital capacity, there is a need to train more people. We have engineering universities, we have a research reactor, we have a postgraduate programmer in nuclear science and physics,” he said. “But the real training will depend on the technology that we’re going for. The moment we settle on the technology, there’s going to be a lot of mass training. For me, that is one of the reasons why a final decision must be taken fast.” Ghana wants nuclear power as a carbon-free, cost-effective and sustainable electricity source. The country currently relies mainly on hydro sources and natural gas, with some crude oil. It occasionally exports electricity to neighbouring countries. Reports have said that according to Ghana’s 2023 energy transition plan, nuclear is going to play a significant role in the country’s energy mix with close to a 40% of electric power in 2070. Ghana has one of the most advanced nuclear new-build programmes on the African continent. Courtesy Elliot Brown / Flickr. ",303
